test_number,avg_lat_ms,tests,devices,centroid_lat,centroid_lon,city,avg_d_speed_mbps,avg_u_speed_mbps
3614,44,3,1,30.80555161,31.1050415,Sunbāţ,9.121,0.659
3615,58,110,14,30.79139617,31.1050415,Sunbāţ,8.396,1.444
3616,23,92,9,30.79139617,31.11053467,Sunbāţ,15.278,2.569
3617,66,5,3,30.78195804,31.02813721,Ţanţā,2.509,0.918
3618,29,1,1,30.78195804,31.03363037,Ţanţā,5.822,1.256
3619,24,97,2,30.78667722,31.03912354,Ţanţā,6.118,7.784
3620,45,8,4,30.78667722,31.0446167,Ţanţā,15.223,2.757
3621,265,1,1,30.78195804,31.03912354,Ţanţā,2.237,2.19
3622,56,4,1,30.77723863,31.02813721,Ţanţā,13.204,10.135
3623,148,3,2,30.77723863,31.03363037,Ţanţā,2.403,1.91
3624,24,1,1,30.77723863,31.03912354,Ţanţā,1.834,0.965
3625,37,5,3,30.77251899,31.03912354,Ţanţā,5.829,1.507
3626,53,4,2,30.77251899,31.0446167,Ţanţā,11.677,0.94
3627,13,2,1,30.77251899,31.05010986,Ţanţā,7.777,0.572
3628,22,2,2,30.77251899,31.06109619,Ţanţā,4.199,0.796
3629,8,30,2,30.76779912,31.03912354,Ţanţā,33.763,5.454
3630,173,5,3,30.76779912,31.0446167,Ţanţā,1.603,6.4
3631,45,3,2,30.76307902,31.0446167,Ţanţā,8.709,0.723
3632,5,1,1,30.75363812,31.03363037,Ţanţā,28.046,4.859
3633,114,29,10,30.76779912,31.05010986,Ţanţā,10.618,1.68
3634,7,28,1,30.76307902,31.06658936,Ţanţā,18.289,8.976
3635,10,5,2,30.75835868,31.06658936,Ţanţā,36.346,4.613
3636,21,2,2,30.78667722,31.08306885,Ţanţā,16.199,1.448
3637,21,20,8,30.78667722,31.08856201,Ţanţā,14.274,2.503
3638,12,1,1,30.78195804,31.08306885,Ţanţā,6.074,3.655
3639,19,16,1,30.78195804,31.08856201,Ţanţā,9.081,1.436
3640,12,4,2,30.78667722,31.09405518,Ţanţā,17.353,2.792
3641,17,4,1,30.78195804,31.09405518,Ţanţā,13.408,2.949
3642,92,65,12,30.78667722,31.1050415,Sunbāţ,12.748,1.784
3643,20,18,8,30.78667722,31.11053467,Sunbāţ,19.73,2.968
3644,35,33,3,30.78195804,31.1050415,Sunbāţ,16.446,2.587
3645,28,2,1,30.78195804,31.11053467,Sunbāţ,9.147,0.86
3646,44,4,1,30.76779912,31.07757568,Ţanţā,5.618,0.539
3647,31,13,1,30.75835868,31.07757568,Ţanţā,5.976,0.748
3648,6,1,1,30.76779912,31.09954834,Ţanţā,9.028,0.637
3649,11,3,1,30.76307902,31.11053467,Sunbāţ,4.55,3.868
3650,10,3,1,30.75835868,31.1050415,Ţanţā,26.778,4.244
3651,17,27,6,30.75363812,31.1050415,Ţanţā,20.63,2.631
3652,8,1,1,30.75363812,31.11053467,Sunbāţ,26.698,4.629
3653,54,21,6,30.89986796,31.11602783,Al Maḩallah al Kubrá,8.318,2.098
3654,16,17,8,30.89515434,31.11602783,Al Maḩallah al Kubrá,18.195,2.259
3655,32,11,6,30.89515434,31.121521,Al Maḩallah al Kubrá,8.01,0.835
3656,20,3,1,30.89986796,31.12701416,Al Maḩallah al Kubrá,16.797,3.442
3657,32,41,7,30.8904405,31.11602783,Al Maḩallah al Kubrá,9.248,0.833
3658,22,7,2,30.8904405,31.121521,Al Maḩallah al Kubrá,14.148,1.451
3659,139,1,1,30.88572642,31.121521,Al Maḩallah al Kubrá,5.655,0.502
3660,19,69,2,30.89986796,31.14349365,Al Maḩallah al Kubrá,10.986,1.525
3661,18,5,2,30.89515434,31.13800049,Al Maḩallah al Kubrá,33.669,4.409
3662,21,6,4,30.89986796,31.1819458,Abū Şīr Banā,24.834,7.886
3663,112,24,6,30.89986796,31.18743896,Abū Şīr Banā,6.016,0.552
3664,7,1,1,30.89515434,31.1819458,Abū Şīr Banā,6.53,0.836
3665,32,5,2,30.87158279,31.17095947,Mīt Damsīs,5.082,1.723
3666,32,1,1,30.85743708,31.121521,Sunbāţ,2.612,0.492
3667,15,4,3,30.85272138,31.11602783,Sunbāţ,13.075,9.548
3668,28,9,5,30.85272138,31.121521,Sunbāţ,9.006,1.043
3669,26,87,2,30.84800544,31.11602783,Sunbāţ,10.267,1.109
3670,21,24,9,30.84800544,31.121521,Sunbāţ,15.587,2.378
3671,48,25,6,30.85272138,31.12701416,Sunbāţ,5.817,0.674
3672,21,20,7,30.84800544,31.12701416,Sunbāţ,14.632,2.138
3673,101,6,1,30.85272138,31.15447998,Sunbāţ,1.614,2.396
3674,20,3,1,30.84328928,31.121521,Sunbāţ,22.806,1.9
3675,141,16,5,30.84328928,31.12701416,Sunbāţ,9.667,3.727
3676,22,4,2,30.83385625,31.12701416,Sunbāţ,13.102,0.657
3677,13,1,1,30.83385625,31.13250732,Sunbāţ,17.063,0.515
3678,53,1,1,30.82913939,31.12701416,Sunbāţ,8.668,7.068
3679,28,17,5,30.83857288,31.15447998,Sunbāţ,13.631,2.555
3680,7,15,6,30.85743708,31.15997314,Sunbāţ,45.01,37.544
3681,12,64,9,30.84800544,31.15997314,Sunbāţ,65.056,31.522
3682,8,2,1,30.84800544,31.16546631,Sunbāţ,149.09,92.063
3683,22,42,11,30.86215255,31.19842529,Mīt Damsīs,13.838,2.525
3684,11,1,1,30.85743708,31.19842529,Mīt Damsīs,15.287,1.626
3685,79,6,2,30.84800544,31.18743896,Mīt Damsīs,3.339,0.437
3686,29,22,2,30.85272138,31.19293213,Mīt Damsīs,5.378,0.746
3687,95,142,14,30.84800544,31.19293213,Mīt Damsīs,3.645,1.167
3688,31,11,3,30.84800544,31.19842529,Mīt Damsīs,4.594,0.45
3689,32,4,1,30.83857288,31.17095947,Sunbāţ,4.674,0.629
3690,45,54,8,30.84328928,31.19293213,Mīt Damsīs,6.606,0.79
3691,18,6,1,30.84328928,31.19842529,Mīt Damsīs,9.475,1.464
3692,38,10,4,30.88572642,31.20941162,Abū Şīr Banā,17.306,2.26
3693,263,31,1,30.89515434,31.23138428,Abū Şīr Banā,14.54,0.716
3694,19,1,1,30.8904405,31.23138428,Abū Şīr Banā,19.269,0.744
3695,24,22,9,30.88572642,31.23138428,Abū Şīr Banā,16.583,1.925
3696,49,17,3,30.88572642,31.23687744,Abū Şīr Banā,5.564,1.705
3697,9,5,3,30.88101211,31.20941162,Abū Şīr Banā,22.926,3.354
3698,21,41,5,30.87629757,31.20941162,Abū Şīr Banā,10.062,1.536
3699,82,42,19,30.88101211,31.21490479,Abū Şīr Banā,7.633,0.864
3700,36,1,1,30.88101211,31.22039795,Abū Şīr Banā,12.766,1.094
3701,14,5,2,30.87629757,31.21490479,Abū Şīr Banā,11.28,0.885
3702,17,1,1,30.87158279,31.20941162,Abū Şīr Banā,2.235,2.25
3703,30,2,1,30.86686779,31.20391846,Mīt Damsīs,10.883,0.759
3704,25,1,1,30.86686779,31.20941162,Mīt Damsīs,0.368,0.38
3705,34,13,4,30.88101211,31.23138428,Abū Şīr Banā,7.692,1.988
3706,12,7,3,30.87629757,31.23138428,Abū Şīr Banā,19.447,2.026
3707,18,18,6,30.88101211,31.23687744,Abū Şīr Banā,22.385,3.643
3708,13,1,1,30.88101211,31.24237061,Abū Şīr Banā,9.281,0.736
3709,12,1,1,30.87158279,31.23138428,Abū Şīr Banā,2.846,0.458
3710,7,2,1,30.8904405,31.24786377,Abū Şīr Banā,28.354,3.714
3711,14,23,4,30.88572642,31.24786377,Abū Şīr Banā,19.079,3.339
3712,24,92,10,30.88572642,31.25335693,Abū Şīr Banā,16.758,3.158
3713,31,3,1,30.88572642,31.2588501,Abū Şīr Banā,10.088,1.092
3714,67,1,1,30.89986796,31.28082275,Ajā,12.21,0.431
3715,8,1,1,30.8904405,31.26983643,Abū Şīr Banā,32.744,3.687
3716,9,2,1,30.8904405,31.27532959,Abū Şīr Banā,36.001,4.687
3717,17,9,4,30.88572642,31.27532959,Abū Şīr Banā,33.973,10.72
3718,14,1,1,30.8904405,31.28082275,Ajā,3.073,4.209
3719,30,3,3,30.88572642,31.28082275,Abū Şīr Banā,16.943,2.337
3720,45,1,1,30.88101211,31.24786377,Abū Şīr Banā,1.678,0.244
3721,28,13,2,30.88101211,31.25335693,Abū Şīr Banā,15.168,1.487
3722,67,37,9,30.87629757,31.25335693,Abū Şīr Banā,11.686,1.433
3723,83,9,4,30.87629757,31.2588501,Abū Şīr Banā,19.283,2.588
3724,31,3,2,30.87158279,31.25335693,Abū Şīr Banā,8.918,0.425
3725,73,7,2,30.87158279,31.2588501,Abū Şīr Banā,9.427,2.682
3726,27,1,1,30.86686779,31.2588501,Abū Şīr Banā,8.256,0.567
3727,15,3,2,30.86686779,31.26434326,Abū Şīr Banā,3.946,1.104
3728,26,1,1,30.87629757,31.28631592,Abū Şīr Banā,39.806,2.022
3729,35,3,3,30.87158279,31.28082275,Abū Şīr Banā,12.934,3.291
3730,8,1,1,30.87158279,31.28631592,Abū Şīr Banā,23.985,3.575
3731,24,6,5,30.86686779,31.28082275,Abū Şīr Banā,14.207,2.447
3732,11,1,1,30.86686779,31.28631592,Abū Şīr Banā,33.566,3.725
3733,45,90,7,30.84800544,31.20391846,Mīt Damsīs,5.221,0.759
3734,23,5,2,30.85743708,31.23138428,Mīt Damsīs,7.067,0.908
3735,31,5,3,30.85272138,31.23138428,Mīt Damsīs,13.037,0.69
3736,37,1,1,30.85272138,31.23687744,Mīt Damsīs,1.685,0.537
3737,116,28,6,30.84800544,31.23687744,Mīt Damsīs,5.947,0.609
3738,77,1,1,30.84800544,31.24237061,Mīt Damsīs,9.657,0.7
3739,20,1,1,30.84328928,31.20391846,Mīt Damsīs,6.629,0.717
3740,12,1,1,30.84328928,31.22039795,Mīt Damsīs,27.635,2.781
3741,16,51,5,30.83857288,31.21490479,Mīt Damsīs,20.168,12.323
3742,31,5,3,30.82913939,31.20941162,Mīt Damsīs,9.206,1.126
3743,39,6,3,30.83385625,31.21490479,Mīt Damsīs,18.646,16.344
3744,10,2,2,30.82913939,31.21490479,Mīt Damsīs,13.567,3.281
3745,31,13,4,30.82913939,31.22039795,Mīt Damsīs,17.067,5.028
3746,23,1,1,30.84328928,31.23138428,Mīt Damsīs,9.602,0.896
3747,62,38,7,30.84328928,31.23687744,Mīt Damsīs,4.35,0.729
3748,69,3,1,30.85743708,31.25335693,Mīt Damsīs,2.286,0.649
3749,68,8,4,30.86215255,31.26983643,Abū Şīr Banā,16.807,1.958
3750,12,2,1,30.86215255,31.27532959,Abū Şīr Banā,3.051,0.915
3751,191,1,1,30.85743708,31.26983643,Abū Şīr Banā,2.842,0.101
3752,19,1,1,30.85272138,31.26983643,Mīt Damsīs,12.895,0.773
3753,10,2,1,30.85272138,31.27532959,Mīt Damsīs,35.536,3.852
3754,20,8,4,30.84800544,31.26983643,Mīt Damsīs,35.209,8.02
3755,29,7,2,30.85272138,31.28082275,Abū Şīr Banā,19.496,3.013
3756,21,21,2,30.85272138,31.28631592,Abū Şīr Banā,27.853,3.778
3757,30,8,3,30.83857288,31.2588501,Mīt Damsīs,20.31,1.893
3758,16,14,7,30.83857288,31.26434326,Mīt Damsīs,30.242,5.385
3759,29,11,5,30.83385625,31.2588501,Mīt Damsīs,17.264,4.452
3760,16,1,1,30.83385625,31.26434326,Mīt Damsīs,4.277,2.781
3761,22,12,3,30.84328928,31.26983643,Mīt Damsīs,11.162,2.763
3762,14,4,1,30.84328928,31.27532959,Mīt Damsīs,23.049,2.884
3763,25,17,4,30.83857288,31.26983643,Mīt Damsīs,16.065,2.023
3764,44,3,2,30.81970498,31.11602783,Sunbāţ,9.234,0.693
3765,15,38,1,30.81970498,31.121521,Sunbāţ,26.812,3.679
3766,18,7,3,30.8244223,31.12701416,Sunbāţ,27.881,3.871
3767,27,9,4,30.80083336,31.13250732,Sunbāţ,11.068,2.045
3768,27,31,4,30.79139617,31.121521,Sunbāţ,14.053,2.178
3769,42,25,10,30.79139617,31.12701416,Sunbāţ,6.422,0.731
3770,135,21,6,30.81498742,31.15997314,Sunbāţ,14.762,1.85
3771,168,13,3,30.81498742,31.16546631,Sunbāţ,15.807,1.882
3772,13,6,3,30.81026963,31.15997314,Sunbāţ,20.11,2.533
3773,9,2,2,30.81026963,31.16546631,Sunbāţ,86.989,49.416
3774,5,3,2,30.8244223,31.19842529,Sunbāţ,140.31,55.277
3775,4,3,1,30.81498742,31.18743896,Sunbāţ,187.795,95.148
3776,15,1,1,30.81026963,31.19842529,Sunbāţ,15.778,23.049
3777,17,3,1,30.79611488,31.16546631,Sunbāţ,21.18,24.155
3778,8,1,1,30.79139617,31.15997314,Sunbāţ,17.972,13.307
3779,9,14,6,30.79139617,31.16546631,Sunbāţ,118.587,31.851
3780,6,9,4,30.79611488,31.17645264,Sunbāţ,167.571,109.703
3781,18,7,6,30.79139617,31.17095947,Sunbāţ,103.143,128.068
3782,10,8,6,30.79139617,31.17645264,Sunbāţ,140.855,93.582
3783,82,12,7,30.80555161,31.19842529,Sunbāţ,75.79,44.644
3784,4,1,1,30.80083336,31.19842529,Sunbāţ,31.792,42.669
3785,6,34,5,30.79611488,31.1819458,Sunbāţ,90.559,63.872
3786,22,3,2,30.79611488,31.18743896,Sunbāţ,11.625,0.349
3787,10,3,1,30.78667722,31.11602783,Sunbāţ,34.939,4.935
3788,42,11,5,30.78667722,31.121521,Sunbāţ,7.465,0.799
3789,69,31,8,30.78667722,31.12701416,Sunbāţ,14.045,2.59
3790,77,1,1,30.78667722,31.13250732,Sunbāţ,1.711,0.807
3791,16,5,1,30.77723863,31.121521,Sunbāţ,18.014,4.895
3792,25,9,4,30.77251899,31.121521,Sunbāţ,12.929,2.277
3793,73,1,1,30.78667722,31.15447998,Sunbāţ,12.956,2.411
3794,17,24,2,30.78195804,31.14898682,Sunbāţ,30.502,4.415
3795,17,1,1,30.77251899,31.14349365,Sunbāţ,5.494,3.729
3796,50,16,5,30.77251899,31.14898682,Sunbāţ,22.036,6.417
3797,10,1,1,30.76779912,31.11602783,Sunbāţ,18.781,0.883
3798,19,11,2,30.76307902,31.11602783,Sunbāţ,14.722,6.239
3799,12,2,1,30.75835868,31.11602783,Sunbāţ,32.614,4.543
3800,24,26,3,30.75835868,31.14349365,Sunbāţ,21.798,2.457
3801,11,1,1,30.75363812,31.14349365,Sunbāţ,24.618,1.876
3802,20,66,4,30.75835868,31.14898682,Sunbāţ,22.013,2.976
3803,12,1,1,30.75363812,31.14898682,Sunbāţ,14.712,1.909
3804,6,6,4,30.78667722,31.15997314,Sunbāţ,35.947,32.853
3805,31,2,1,30.78667722,31.16546631,Sunbāţ,5.006,0.565
3806,16,10,3,30.78667722,31.17095947,Sunbāţ,30.39,29.156
3807,9,15,3,30.78667722,31.17645264,Sunbāţ,168.153,22.011
3808,8,1,1,30.77723863,31.17645264,Sunbāţ,195.559,95.996
3809,12,1,1,30.78667722,31.1819458,Sunbāţ,569.319,49.936
3810,8,1,1,30.78667722,31.18743896,Sunbāţ,154.018,48.038
3811,12,9,2,30.76779912,31.17095947,Sunbāţ,40.107,38.809
3812,9,1,1,30.76307902,31.17645264,Sunbāţ,36.724,4.792
3813,254,1,1,30.75835868,31.17645264,Sunbāţ,0.842,0.217
3814,15,23,3,30.75363812,31.17095947,Sunbāţ,14.843,2.322
3815,85,1,1,30.76307902,31.1819458,Sunbāţ,1.21,0.077
3816,7,5,3,30.76307902,31.19842529,Sunbāţ,32.036,24.403
3817,22,33,4,30.75835868,31.1819458,Sunbāţ,16.501,1.721
3818,142,3,3,30.8244223,31.20941162,Mīt Damsīs,10.992,1.36
3819,35,1,1,30.81970498,31.20391846,Sunbāţ,15.094,0.987
3820,63,48,2,30.8244223,31.21490479,Mīt Damsīs,12.531,1.705
3821,19,13,2,30.8244223,31.22039795,Mīt Damsīs,52.579,7.815
3822,99,11,5,30.81026963,31.20391846,Sunbāţ,10.706,1.344
3823,26,19,3,30.81026963,31.20941162,Sunbāţ,8.177,1.459
3824,30,1,1,30.81970498,31.24237061,Mīt Damsīs,0.744,0.653
3825,39,48,7,30.80555161,31.20391846,Sunbāţ,10.227,3.922
3826,131,19,5,30.80555161,31.20941162,Sunbāţ,10.495,3.129
3827,18,1,1,30.80083336,31.20391846,Sunbāţ,1.213,0.966
3828,13,6,4,30.80083336,31.20941162,Sunbāţ,79.356,48.035
3829,29,2,2,30.80555161,31.21490479,Sunbāţ,6.701,6.702
3830,20,21,5,30.80083336,31.23687744,Mīt Damsīs,20.985,2.924
3831,90,6,4,30.79611488,31.23687744,Mīt Damsīs,7.184,0.853
3832,15,1,1,30.79611488,31.24237061,Mīt Damsīs,32.278,3.926
3833,39,4,1,30.81498742,31.24786377,Mīt Damsīs,1.641,0.488
3834,13,2,2,30.81026963,31.2588501,Mīt Damsīs,33.293,9.34
3835,45,15,3,30.81026963,31.26434326,Mīt Damsīs,14.012,3.268
3836,12,2,2,30.81026963,31.26983643,Mīt Damsīs,25.549,3.687
3837,8,1,1,30.81026963,31.27532959,Mīt Damsīs,14.454,4.928
3838,44,15,5,30.80555161,31.2588501,Mīt Damsīs,18.651,3.799
3839,15,19,7,30.80555161,31.26434326,Mīt Damsīs,21.285,5.989
3840,27,1,1,30.79611488,31.24786377,Mīt Damsīs,13.552,1.681
3841,11,18,7,30.80555161,31.27532959,Mīt Damsīs,22.322,4.971
3842,36,2,1,30.80083336,31.26983643,Mīt Damsīs,13.28,0.784
3843,31,37,7,30.80083336,31.27532959,Mīt Damsīs,11.503,1.818
3844,17,7,4,30.80555161,31.28082275,Mīt Damsīs,20.149,9.084
3845,13,38,3,30.80083336,31.28082275,Mīt Damsīs,25.122,3.647
3846,12,5,1,30.79611488,31.28082275,Mīt Damsīs,13.228,4.579
3847,22,1,1,30.78195804,31.22589111,Sunbāţ,5.118,0.845
3848,32,2,2,30.78667722,31.24237061,Sunbāţ,13.989,1.071
3849,11,4,2,30.78195804,31.23687744,Sunbāţ,27.221,3.405
3850,43,31,11,30.78195804,31.24237061,Sunbāţ,15.713,2.551
3851,14,18,5,30.77723863,31.24237061,Sunbāţ,21.056,2.168
3852,5,3,3,30.76779912,31.20391846,Sunbāţ,62.195,48.213
3853,11,3,1,30.76779912,31.20941162,Sunbāţ,9.887,11.434
3854,46,3,2,30.76307902,31.20391846,Sunbāţ,14.317,4.31
3855,3,1,1,30.76779912,31.21490479,Sunbāţ,37.847,54.326
3856,10,3,2,30.76779912,31.22039795,Sunbāţ,98.089,49.449
3857,10,10,5,30.76307902,31.22039795,Sunbāţ,42.722,35.042
3858,29,7,1,30.75835868,31.20941162,Sunbāţ,12.157,1.54
3859,17,12,5,30.75363812,31.22039795,Ziftá,68.818,49.11
3860,16,15,8,30.76779912,31.22589111,Sunbāţ,18.252,8.615
3861,33,9,1,30.76779912,31.23138428,Sunbāţ,7.601,1.088
3862,12,13,8,30.76307902,31.22589111,Sunbāţ,47.006,31.683
3863,30,32,4,30.76779912,31.23687744,Sunbāţ,11.893,2.024
3864,10,3,1,30.77251899,31.25335693,Mīt Ghamr,25.432,2.808
3865,13,12,5,30.77723863,31.2588501,Mīt Ghamr,18.486,2.49
3866,22,33,11,30.77723863,31.26434326,Mīt Ghamr,12.809,1.607
3867,26,13,6,30.77251899,31.2588501,Mīt Ghamr,20.373,3.27
3868,31,5,3,30.77251899,31.26434326,Mīt Ghamr,6.642,0.671
3869,26,13,7,30.78195804,31.28631592,Mīt Ghamr,17.87,1.888
3870,18,31,2,30.77723863,31.26983643,Mīt Ghamr,13.331,0.928
3871,37,37,9,30.77723863,31.28631592,Mīt Ghamr,9.42,1.837
3872,19,2,1,30.77251899,31.28631592,Mīt Ghamr,17.376,1.791
3873,14,1,1,31.04587478,31.29180908,Nabarūh,7.817,0.674
3874,13,36,7,31.05058096,31.31378174,Nabarūh,24.101,4.553
3875,22,84,3,31.05058096,31.3192749,Nabarūh,7.448,1.561
3876,19,4,2,31.04587478,31.31378174,Nabarūh,17.929,2.217
3877,36,24,5,31.04587478,31.3192749,Nabarūh,10.607,1.508
3878,29,9,1,31.05058096,31.33026123,Ţalkhā,6.202,1.248
3879,25,18,6,31.04587478,31.33026123,Ţalkhā,12.171,3.785
3880,18,8,4,31.04116837,31.32476807,Nabarūh,14.902,3.009
3881,18,25,6,31.04116837,31.33026123,Ţalkhā,10.501,2.75
3882,43,1,1,31.03646172,31.32476807,Ţalkhā,3.9,0.13
3883,10,1,1,31.03646172,31.33026123,Ţalkhā,16.426,1.795
3884,46,2,1,31.03175485,31.29180908,Nabarūh,3.204,0.369
3885,44,3,1,31.03175485,31.29730225,Nabarūh,5.002,0.41
3886,150,28,5,31.02704774,31.29180908,Nabarūh,4.437,1.149
3887,15,4,2,31.0223404,31.29180908,Nabarūh,7.681,2.138
3888,12,1,1,31.0223404,31.29730225,Nabarūh,34.616,4.413
3889,19,9,5,31.0223404,31.30828857,Nabarūh,22.166,3.097
3890,13,1,1,31.01763283,31.30279541,Nabarūh,36.177,4.63
3891,27,22,7,31.01763283,31.30828857,Nabarūh,16.883,1.793
3892,26,1,1,31.0223404,31.31378174,Nabarūh,15.948,1.38
3893,43,11,3,31.05058096,31.33575439,Ţalkhā,7.628,1.113
3894,16,31,10,31.05058096,31.34124756,Ţalkhā,16.394,2.747
3895,20,16,7,31.04587478,31.33575439,Ţalkhā,16.233,2.186
3896,22,34,7,31.04587478,31.34124756,Ţalkhā,27.486,4.954
3897,17,1,1,31.05058096,31.34674072,Ţalkhā,13.42,0.477
3898,21,45,2,31.04587478,31.34674072,Ţalkhā,15.166,1.04
3899,30,118,33,31.04587478,31.35223389,Ţalkhā,29.398,7.753
3900,43,54,12,31.04116837,31.33575439,Ţalkhā,12.603,1.757
3901,15,52,16,31.04116837,31.34124756,Ţalkhā,15.336,2.794
3902,20,67,7,31.03646172,31.33575439,Ţalkhā,12.707,3.362
3903,18,79,15,31.03646172,31.34124756,Ţalkhā,21.097,2.774
3904,58,279,36,31.04116837,31.34674072,Ţalkhā,19.55,2.71
3905,22,29,20,31.04116837,31.35223389,Ţalkhā,83.501,121.242
3906,19,12,4,31.03646172,31.34674072,Ţalkhā,11.546,2.222
3907,29,194,58,31.03646172,31.35223389,Ţalkhā,18.982,2.586
3908,25,26,10,31.05058096,31.36322021,Ţalkhā,20.967,4.169
3909,26,281,47,31.04587478,31.35772705,Ţalkhā,22.851,4.448
3910,29,294,90,31.04587478,31.36322021,Ţalkhā,19.411,6.542
3911,16,112,34,31.05058096,31.36871338,Ţalkhā,19.801,3.102
3912,24,57,16,31.05058096,31.37420654,Ţalkhā,17.599,4.139
3913,23,789,70,31.04587478,31.36871338,Ţalkhā,19.689,7.435
3914,20,192,46,31.04587478,31.37420654,Ţalkhā,20.34,3.207
3915,20,3,3,31.04116837,31.35772705,Ţalkhā,40.491,40.502
3916,31,451,79,31.04116837,31.36322021,Ţalkhā,18.501,3.254
3917,24,862,209,31.03646172,31.35772705,Ţalkhā,23.81,3.976
3918,35,803,211,31.03646172,31.36322021,Ţalkhā,23.329,3.68
3919,26,838,64,31.04116837,31.36871338,Ţalkhā,22.882,3.325
3920,32,138,41,31.04116837,31.37420654,Ţalkhā,19.406,3.227
3921,28,511,138,31.03646172,31.36871338,Ţalkhā,18.647,2.859
3922,28,310,66,31.03646172,31.37420654,Al Manşūrah,19.089,3.488
3923,25,13,8,31.03175485,31.33575439,Ţalkhā,16.382,3.82
3924,34,9,3,31.03175485,31.34124756,Ţalkhā,17.447,2.47
3925,24,49,15,31.03175485,31.35223389,Ţalkhā,23.372,3.136
3926,47,772,146,31.03175485,31.35772705,Ţalkhā,14.813,2.016
3927,32,811,168,31.03175485,31.36322021,Ţalkhā,18.023,2.446
3928,21,33,5,31.02704774,31.35772705,Ţalkhā,14.84,3.841
3929,45,656,59,31.02704774,31.36322021,Ţalkhā,16.845,2.132
3930,27,737,135,31.03175485,31.36871338,Ţalkhā,21.788,3.838
3931,20,337,81,31.03175485,31.37420654,Al Manşūrah,22.045,3.274
3932,24,246,56,31.02704774,31.36871338,Al Manşūrah,21.059,7.76
3933,22,99,31,31.02704774,31.37420654,Al Manşūrah,22.015,3.548
3934,18,6,2,31.0223404,31.36322021,Ţalkhā,10.413,0.891
3935,16,38,16,31.0223404,31.36871338,Al Manşūrah,17.989,3.549
3936,28,208,56,31.0223404,31.37420654,Al Manşūrah,22.123,4.377
3937,12,1,1,31.01763283,31.36871338,Al Manşūrah,31.174,3.919
3938,68,6,3,31.01292502,31.29730225,Ajā,15.252,2.342
3939,20,7,5,31.00821698,31.29180908,Ajā,9.835,0.902
3940,7,4,3,31.00821698,31.29730225,Ajā,24.395,4.449
3941,24,1,1,31.01292502,31.30279541,Ajā,13.503,2.887
3942,7,7,1,31.00821698,31.30279541,Ajā,5.667,4.679
3943,20,29,3,31.00821698,31.30828857,Ajā,8.403,3.35
3944,26,28,8,31.00350871,31.29180908,Ajā,17.942,2.842
3945,13,11,5,31.00350871,31.29730225,Ajā,14.47,2.672
3946,17,44,12,30.99880021,31.29180908,Ajā,14.763,2.234
3947,52,83,5,30.99880021,31.29730225,Ajā,22.973,2.737
3948,11,1,1,31.00350871,31.30828857,Ajā,4.075,3.453
3949,21,43,6,31.01292502,31.31378174,Ajā,19.434,2.951
3950,24,18,8,31.00821698,31.31378174,Ajā,16.252,2.088
3951,17,57,9,31.00821698,31.3192749,Ajā,21.225,3.66
3952,39,33,2,31.00821698,31.32476807,Ţalkhā,10.251,9.451
3953,22,6,2,31.00350871,31.31378174,Ajā,13.142,1.221
3954,327,10,6,31.00350871,31.3192749,Ajā,24.074,5.891
3955,25,20,2,30.99409147,31.29180908,Ajā,11.975,1.409
3956,17,12,6,30.9893825,31.30279541,Ajā,14.329,2.695
3957,36,1,1,30.9846733,31.29730225,Ajā,14.547,0.277
3958,14,1,1,30.97996387,31.29180908,Ajā,2.267,0.949
3959,53,12,2,30.97996387,31.29730225,Ajā,7.574,0.608
3960,55,45,6,30.9846733,31.30279541,Ajā,5.561,0.851
3961,24,8,3,30.97996387,31.30279541,Ajā,15.595,5.069
3962,14,1,1,30.9846733,31.3192749,Ajā,20.393,2.704
3963,71,4,3,30.97996387,31.31378174,Ajā,13.561,2.496
3964,14,7,2,30.97996387,31.3192749,Ajā,21.981,3.692
3965,36,45,5,30.97996387,31.32476807,Ajā,11.808,1.681
3966,25,13,1,31.00350871,31.35772705,Al Manşūrah,9.235,0.474
3967,23,4,2,31.00350871,31.36322021,Al Manşūrah,6.118,0.658
3968,14,9,2,30.99880021,31.35772705,Al Manşūrah,21.393,2.731
3969,36,23,3,30.99880021,31.36322021,Al Manşūrah,6.023,1.095
3970,12,1,1,30.9893825,31.35223389,Al Manşūrah,17.625,0.749
3971,10,14,2,30.9846733,31.34124756,Ajā,18.079,2.572
3972,35,2,1,30.97996387,31.33575439,Ajā,6.633,0.364
3973,26,36,10,30.9846733,31.34674072,Ajā,11.834,1.834
3974,29,31,4,30.9846733,31.35223389,Al Manşūrah,10.777,0.984
3975,24,8,4,30.99409147,31.36322021,Al Manşūrah,22.727,2.514
3976,18,5,2,30.9893825,31.36322021,Al Manşūrah,16.174,4.389
3977,41,183,33,31.05058096,31.37969971,Al Manşūrah,20.828,4.389
3978,24,80,28,31.05058096,31.38519287,Al Manşūrah,16.121,2.603
3979,23,169,39,31.04587478,31.37969971,Al Manşūrah,18.93,2.718
3980,23,74,38,31.04587478,31.38519287,Al Manşūrah,25.414,12.336
3981,35,80,32,31.05058096,31.39068604,Al Manşūrah,21.446,4.875
3982,22,366,80,31.05058096,31.3961792,Al Manşūrah,26.735,11.402
